label,probability,image_path
27,0.9993510842323303,./datasets/data/ILSVRC2012/train/n01631663/n01631663_5995.JPEG
28,0.9990849494934082,./datasets/data/ILSVRC2012/train/n01632458/n01632458_5064.JPEG
29,0.9997332692146301,./datasets/data/ILSVRC2012/train/n01632777/n01632777_5953.JPEG
30,0.9991476535797119,./datasets/data/ILSVRC2012/train/n01641577/n01641577_15637.JPEG
31,0.9993230104446411,./datasets/data/ILSVRC2012/train/n01644373/n01644373_3944.JPEG
32,0.9983312487602234,./datasets/data/ILSVRC2012/train/n01644900/n01644900_1803.JPEG
33,0.9994325041770935,./datasets/data/ILSVRC2012/train/n01664065/n01664065_18392.JPEG
34,0.9995229244232178,./datasets/data/ILSVRC2012/train/n01665541/n01665541_15849.JPEG
35,0.9989185333251953,./datasets/data/ILSVRC2012/train/n01667114/n01667114_17113.JPEG
36,0.9990639090538025,./datasets/data/ILSVRC2012/train/n01667778/n01667778_3499.JPEG
37,0.9981516003608704,./datasets/data/ILSVRC2012/train/n01669191/n01669191_6216.JPEG
38,0.9994246959686279,./datasets/data/ILSVRC2012/train/n01675722/n01675722_6092.JPEG
39,0.9995878338813782,./datasets/data/ILSVRC2012/train/n01677366/n01677366_46015.JPEG
40,0.991474986076355,./datasets/data/ILSVRC2012/train/n01682714/n01682714_6830.JPEG
41,0.9996715784072876,./datasets/data/ILSVRC2012/train/n01685808/n01685808_5454.JPEG
42,0.999758780002594,./datasets/data/ILSVRC2012/train/n01687978/n01687978_13170.JPEG
43,0.9996817111968994,./datasets/data/ILSVRC2012/train/n01688243/n01688243_10172.JPEG
44,0.9997833371162415,./datasets/data/ILSVRC2012/train/n01689811/n01689811_5961.JPEG
45,0.9996683597564697,./datasets/data/ILSVRC2012/train/n01692333/n01692333_2934.JPEG
46,0.9970893263816833,./datasets/data/ILSVRC2012/train/n01693334/n01693334_397.JPEG
47,0.9997864365577698,./datasets/data/ILSVRC2012/train/n01694178/n01694178_8325.JPEG
48,0.9994145631790161,./datasets/data/ILSVRC2012/train/n01695060/n01695060_19354.JPEG
49,0.9997417330741882,./datasets/data/ILSVRC2012/train/n01697457/n01697457_4328.JPEG
50,0.9995412826538086,./datasets/data/ILSVRC2012/train/n01698640/n01698640_4140.JPEG
51,0.9998418092727661,./datasets/data/ILSVRC2012/train/n01704323/n01704323_18876.JPEG
52,0.999477207660675,./datasets/data/ILSVRC2012/train/n01728572/n01728572_7386.JPEG
53,0.999810516834259,./datasets/data/ILSVRC2012/train/n01728920/n01728920_9883.JPEG
54,0.9997435212135315,./datasets/data/ILSVRC2012/train/n01729322/n01729322_1337.JPEG
55,0.998315691947937,./datasets/data/ILSVRC2012/train/n01729977/n01729977_8551.JPEG
56,0.9996410608291626,./datasets/data/ILSVRC2012/train/n01734418/n01734418_9309.JPEG
57,0.9995757937431335,./datasets/data/ILSVRC2012/train/n01735189/n01735189_10448.JPEG
58,0.9995306730270386,./datasets/data/ILSVRC2012/train/n01737021/n01737021_2387.JPEG
59,0.9997598528862,./datasets/data/ILSVRC2012/train/n01739381/n01739381_2152.JPEG
60,0.9988137483596802,./datasets/data/ILSVRC2012/train/n01740131/n01740131_10586.JPEG
61,0.9989577531814575,./datasets/data/ILSVRC2012/train/n01742172/n01742172_17103.JPEG
62,0.9987797141075134,./datasets/data/ILSVRC2012/train/n01744401/n01744401_9687.JPEG
63,0.9998495578765869,./datasets/data/ILSVRC2012/train/n01748264/n01748264_13738.JPEG
64,0.9990063309669495,./datasets/data/ILSVRC2012/train/n01749939/n01749939_6945.JPEG
65,0.9993191957473755,./datasets/data/ILSVRC2012/train/n01751748/n01751748_5885.JPEG
66,0.9963486194610596,./datasets/data/ILSVRC2012/train/n01753488/n01753488_12495.JPEG
67,0.9995765089988708,./datasets/data/ILSVRC2012/train/n01755581/n01755581_10566.JPEG
68,0.9936324954032898,./datasets/data/ILSVRC2012/train/n01756291/n01756291_15932.JPEG
69,0.9996258020401001,./datasets/data/ILSVRC2012/train/n01768244/n01768244_87.JPEG
70,0.9997910857200623,./datasets/data/ILSVRC2012/train/n01770081/n01770081_16330.JPEG
71,0.9998248219490051,./datasets/data/ILSVRC2012/train/n01770393/n01770393_295.JPEG
72,0.9930718541145325,./datasets/data/ILSVRC2012/train/n01773157/n01773157_10970.JPEG
73,0.9991471767425537,./datasets/data/ILSVRC2012/train/n01773549/n01773549_327.JPEG
74,0.9917084574699402,./datasets/data/ILSVRC2012/train/n01773797/n01773797_42.JPEG
75,0.9995538592338562,./datasets/data/ILSVRC2012/train/n01774384/n01774384_6977.JPEG
76,0.999617338180542,./datasets/data/ILSVRC2012/train/n01774750/n01774750_9305.JPEG
77,0.9987949132919312,./datasets/data/ILSVRC2012/train/n01775062/n01775062_7552.JPEG
78,0.9998414516448975,./datasets/data/ILSVRC2012/train/n01776313/n01776313_7225.JPEG
79,0.9995018243789673,./datasets/data/ILSVRC2012/train/n01784675/n01784675_23967.JPEG
80,0.9996119141578674,./datasets/data/ILSVRC2012/train/n01795545/n01795545_3112.JPEG
81,0.999497652053833,./datasets/data/ILSVRC2012/train/n01796340/n01796340_12207.JPEG
82,0.9969793558120728,./datasets/data/ILSVRC2012/train/n01797886/n01797886_10777.JPEG
83,0.9996390342712402,./datasets/data/ILSVRC2012/train/n01798484/n01798484_2410.JPEG
84,0.9997686743736267,./datasets/data/ILSVRC2012/train/n01806143/n01806143_3506.JPEG
85,0.9992110729217529,./datasets/data/ILSVRC2012/train/n01806567/n01806567_10661.JPEG
86,0.98802649974823,./datasets/data/ILSVRC2012/train/n01807496/n01807496_10983.JPEG
87,0.9997394680976868,./datasets/data/ILSVRC2012/train/n01817953/n01817953_10208.JPEG
88,0.9997084736824036,./datasets/data/ILSVRC2012/train/n01818515/n01818515_7621.JPEG
89,0.9995019435882568,./datasets/data/ILSVRC2012/train/n01819313/n01819313_16692.JPEG
90,0.9993723034858704,./datasets/data/ILSVRC2012/train/n01820546/n01820546_2924.JPEG
91,0.9996927976608276,./datasets/data/ILSVRC2012/train/n01824575/n01824575_3850.JPEG
92,0.999595582485199,./datasets/data/ILSVRC2012/train/n01828970/n01828970_10574.JPEG
93,0.9995898604393005,./datasets/data/ILSVRC2012/train/n01829413/n01829413_4382.JPEG
94,0.9997734427452087,./datasets/data/ILSVRC2012/train/n01833805/n01833805_30714.JPEG
95,0.9989504218101501,./datasets/data/ILSVRC2012/train/n01843065/n01843065_3806.JPEG
96,0.9994248151779175,./datasets/data/ILSVRC2012/train/n01843383/n01843383_2524.JPEG
97,0.9993316531181335,./datasets/data/ILSVRC2012/train/n01847000/n01847000_6891.JPEG
98,0.9997038245201111,./datasets/data/ILSVRC2012/train/n01855032/n01855032_301.JPEG
99,0.9994379878044128,./datasets/data/ILSVRC2012/train/n01855672/n01855672_5724.JPEG
100,0.9995148181915283,./datasets/data/ILSVRC2012/train/n01860187/n01860187_20728.JPEG
101,0.9993977546691895,./datasets/data/ILSVRC2012/train/n01871265/n01871265_7190.JPEG
102,0.9990332126617432,./datasets/data/ILSVRC2012/train/n01872401/n01872401_2249.JPEG
103,0.9998818635940552,./datasets/data/ILSVRC2012/train/n01873310/n01873310_19642.JPEG
104,0.9993014335632324,./datasets/data/ILSVRC2012/train/n01877812/n01877812_5020.JPEG
105,0.9993941783905029,./datasets/data/ILSVRC2012/train/n01882714/n01882714_47314.JPEG
106,0.9996756315231323,./datasets/data/ILSVRC2012/train/n01883070/n01883070_3280.JPEG
107,0.9995594620704651,./datasets/data/ILSVRC2012/train/n01910747/n01910747_11718.JPEG
108,0.9985462427139282,./datasets/data/ILSVRC2012/train/n01914609/n01914609_16414.JPEG
109,0.9995833039283752,./datasets/data/ILSVRC2012/train/n01917289/n01917289_2379.JPEG
110,0.9997676014900208,./datasets/data/ILSVRC2012/train/n01924916/n01924916_7383.JPEG
111,0.9997653365135193,./datasets/data/ILSVRC2012/train/n01930112/n01930112_15857.JPEG
112,0.9997771382331848,./datasets/data/ILSVRC2012/train/n01943899/n01943899_12384.JPEG
113,0.9986646175384521,./datasets/data/ILSVRC2012/train/n01944390/n01944390_1463.JPEG
114,0.9998210072517395,./datasets/data/ILSVRC2012/train/n01945685/n01945685_35192.JPEG
115,0.9997441172599792,./datasets/data/ILSVRC2012/train/n01950731/n01950731_14269.JPEG
116,0.999670147895813,./datasets/data/ILSVRC2012/train/n01955084/n01955084_9977.JPEG
117,0.9997233748435974,./datasets/data/ILSVRC2012/train/n01968897/n01968897_8937.JPEG
118,0.9991323351860046,./datasets/data/ILSVRC2012/train/n01978287/n01978287_4998.JPEG
119,0.9996356964111328,./datasets/data/ILSVRC2012/train/n01978455/n01978455_8601.JPEG
120,0.9997404217720032,./datasets/data/ILSVRC2012/train/n01980166/n01980166_277.JPEG
121,0.9997220635414124,./datasets/data/ILSVRC2012/train/n01981276/n01981276_5089.JPEG
122,0.9991621971130371,./datasets/data/ILSVRC2012/train/n01983481/n01983481_22027.JPEG
123,0.9991922974586487,./datasets/data/ILSVRC2012/train/n01984695/n01984695_23147.JPEG
124,0.9991303086280823,./datasets/data/ILSVRC2012/train/n01985128/n01985128_9245.JPEG
125,0.999643087387085,./datasets/data/ILSVRC2012/train/n01986214/n01986214_5246.JPEG
126,0.9996293783187866,./datasets/data/ILSVRC2012/train/n01990800/n01990800_13729.JPEG
127,0.9995172023773193,./datasets/data/ILSVRC2012/train/n02002556/n02002556_1779.JPEG
128,0.9993734955787659,./datasets/data/ILSVRC2012/train/n02002724/n02002724_8698.JPEG
129,0.9997122883796692,./datasets/data/ILSVRC2012/train/n02006656/n02006656_11116.JPEG
130,0.9991853833198547,./datasets/data/ILSVRC2012/train/n02007558/n02007558_8276.JPEG
131,0.9990000128746033,./datasets/data/ILSVRC2012/train/n02009229/n02009229_2359.JPEG
132,0.9983159303665161,./datasets/data/ILSVRC2012/train/n02009912/n02009912_15974.JPEG
133,0.9997759461402893,./datasets/data/ILSVRC2012/train/n02011460/n02011460_4218.JPEG
134,0.9997550845146179,./datasets/data/ILSVRC2012/train/n02012849/n02012849_1221.JPEG
135,0.9997791647911072,./datasets/data/ILSVRC2012/train/n02013706/n02013706_2231.JPEG
136,0.9995713829994202,./datasets/data/ILSVRC2012/train/n02017213/n02017213_2666.JPEG
137,0.9996395111083984,./datasets/data/ILSVRC2012/train/n02018207/n02018207_3141.JPEG
138,0.9997552037239075,./datasets/data/ILSVRC2012/train/n02018795/n02018795_13290.JPEG
139,0.9997263550758362,./datasets/data/ILSVRC2012/train/n02025239/n02025239_4876.JPEG
140,0.9994331002235413,./datasets/data/ILSVRC2012/train/n02027492/n02027492_4067.JPEG
141,0.9998138546943665,./datasets/data/ILSVRC2012/train/n02028035/n02028035_25569.JPEG
142,0.9993053674697876,./datasets/data/ILSVRC2012/train/n02033041/n02033041_2077.JPEG
143,0.9996379613876343,./datasets/data/ILSVRC2012/train/n02037110/n02037110_11751.JPEG
144,0.9997246861457825,./datasets/data/ILSVRC2012/train/n02051845/n02051845_7305.JPEG
145,0.9996887445449829,./datasets/data/ILSVRC2012/train/n02056570/n02056570_8397.JPEG
146,0.9996770620346069,./datasets/data/ILSVRC2012/train/n02058221/n02058221_18822.JPEG
147,0.9996117949485779,./datasets/data/ILSVRC2012/train/n02066245/n02066245_42138.JPEG
148,0.9996623992919922,./datasets/data/ILSVRC2012/train/n02071294/n02071294_5101.JPEG
149,0.9995660185813904,./datasets/data/ILSVRC2012/train/n02074367/n02074367_14783.JPEG
150,0.9996744394302368,./datasets/data/ILSVRC2012/train/n02077923/n02077923_967.JPEG
151,0.9996145963668823,./datasets/data/ILSVRC2012/train/n02085620/n02085620_4877.JPEG
152,0.9992141723632812,./datasets/data/ILSVRC2012/train/n02085782/n02085782_6248.JPEG
153,0.9994224309921265,./datasets/data/ILSVRC2012/train/n02085936/n02085936_12453.JPEG
154,0.9997463822364807,./datasets/data/ILSVRC2012/train/n02086079/n02086079_1012.JPEG
155,0.9970863461494446,./datasets/data/ILSVRC2012/train/n02086240/n02086240_1324.JPEG
156,0.9986696243286133,./datasets/data/ILSVRC2012/train/n02086646/n02086646_6042.JPEG
157,0.9993649125099182,./datasets/data/ILSVRC2012/train/n02086910/n02086910_8606.JPEG
158,0.999816358089447,./datasets/data/ILSVRC2012/train/n02087046/n02087046_16054.JPEG
159,0.9994148015975952,./datasets/data/ILSVRC2012/train/n02087394/n02087394_9164.JPEG
160,0.9996695518493652,./datasets/data/ILSVRC2012/train/n02088094/n02088094_570.JPEG
161,0.9990577101707458,./datasets/data/ILSVRC2012/train/n02088238/n02088238_8738.JPEG
162,0.9994340538978577,./datasets/data/ILSVRC2012/train/n02088364/n02088364_6329.JPEG
163,0.9997027516365051,./datasets/data/ILSVRC2012/train/n02088466/n02088466_6590.JPEG
164,0.999649167060852,./datasets/data/ILSVRC2012/train/n02088632/n02088632_8931.JPEG
165,0.9992164373397827,./datasets/data/ILSVRC2012/train/n02089078/n02089078_5634.JPEG
166,0.9979169964790344,./datasets/data/ILSVRC2012/train/n02089867/n02089867_275.JPEG
167,0.9986188411712646,./datasets/data/ILSVRC2012/train/n02089973/n02089973_168.JPEG
168,0.9996645450592041,./datasets/data/ILSVRC2012/train/n02090379/n02090379_156.JPEG
169,0.9996689558029175,./datasets/data/ILSVRC2012/train/n02090622/n02090622_1416.JPEG
170,0.999483585357666,./datasets/data/ILSVRC2012/train/n02090721/n02090721_7205.JPEG
171,0.9990272521972656,./datasets/data/ILSVRC2012/train/n02091032/n02091032_5391.JPEG
172,0.9991733431816101,./datasets/data/ILSVRC2012/train/n02091134/n02091134_3481.JPEG
173,0.9997274279594421,./datasets/data/ILSVRC2012/train/n02091244/n02091244_12097.JPEG
174,0.9996397495269775,./datasets/data/ILSVRC2012/train/n02091467/n02091467_10297.JPEG
175,0.999767005443573,./datasets/data/ILSVRC2012/train/n02091635/n02091635_275.JPEG
176,0.9995883107185364,./datasets/data/ILSVRC2012/train/n02091831/n02091831_3687.JPEG
177,0.9990154504776001,./datasets/data/ILSVRC2012/train/n02092002/n02092002_86.JPEG
178,0.9996819496154785,./datasets/data/ILSVRC2012/train/n02092339/n02092339_5052.JPEG
179,0.9985359907150269,./datasets/data/ILSVRC2012/train/n02093256/n02093256_16930.JPEG
180,0.9976406097412109,./datasets/data/ILSVRC2012/train/n02093428/n02093428_5890.JPEG
181,0.9998156428337097,./datasets/data/ILSVRC2012/train/n02093647/n02093647_6830.JPEG
182,0.999666690826416,./datasets/data/ILSVRC2012/train/n02093754/n02093754_7425.JPEG
183,0.9997902512550354,./datasets/data/ILSVRC2012/train/n02093859/n02093859_4822.JPEG
184,0.999818742275238,./datasets/data/ILSVRC2012/train/n02093991/n02093991_3696.JPEG
185,0.999713122844696,./datasets/data/ILSVRC2012/train/n02094114/n02094114_6568.JPEG
186,0.9992414712905884,./datasets/data/ILSVRC2012/train/n02094258/n02094258_2414.JPEG
187,0.9993374943733215,./datasets/data/ILSVRC2012/train/n02094433/n02094433_10781.JPEG
188,0.9996321201324463,./datasets/data/ILSVRC2012/train/n02095314/n02095314_1244.JPEG
189,0.9994761347770691,./datasets/data/ILSVRC2012/train/n02095570/n02095570_2938.JPEG
190,0.9996170997619629,./datasets/data/ILSVRC2012/train/n02095889/n02095889_2727.JPEG
191,0.9994927644729614,./datasets/data/ILSVRC2012/train/n02096051/n02096051_1356.JPEG
192,0.9994261264801025,./datasets/data/ILSVRC2012/train/n02096177/n02096177_2447.JPEG
193,0.9995617270469666,./datasets/data/ILSVRC2012/train/n02096294/n02096294_5069.JPEG
194,0.9998142123222351,./datasets/data/ILSVRC2012/train/n02096437/n02096437_2410.JPEG
195,0.999308705329895,./datasets/data/ILSVRC2012/train/n02096585/n02096585_2501.JPEG
196,0.9989442229270935,./datasets/data/ILSVRC2012/train/n02097047/n02097047_4882.JPEG
197,0.998371422290802,./datasets/data/ILSVRC2012/train/n02097130/n02097130_1691.JPEG
198,0.9981739521026611,./datasets/data/ILSVRC2012/train/n02097209/n02097209_1188.JPEG
199,0.9993288516998291,./datasets/data/ILSVRC2012/train/n02097298/n02097298_5270.JPEG
200,0.9996476173400879,./datasets/data/ILSVRC2012/train/n02097474/n02097474_16005.JPEG
201,0.9995711445808411,./datasets/data/ILSVRC2012/train/n02097658/n02097658_10973.JPEG
202,0.9996101260185242,./datasets/data/ILSVRC2012/train/n02098105/n02098105_3508.JPEG
203,0.9986007809638977,./datasets/data/ILSVRC2012/train/n02098286/n02098286_1040.JPEG
204,0.9970592260360718,./datasets/data/ILSVRC2012/train/n02098413/n02098413_15928.JPEG
205,0.9994297623634338,./datasets/data/ILSVRC2012/train/n02099267/n02099267_8686.JPEG
206,0.9996756315231323,./datasets/data/ILSVRC2012/train/n02099429/n02099429_97.JPEG
207,0.9989944100379944,./datasets/data/ILSVRC2012/train/n02099601/n02099601_4641.JPEG
208,0.9997193217277527,./datasets/data/ILSVRC2012/train/n02099712/n02099712_3090.JPEG
209,0.9996258020401001,./datasets/data/ILSVRC2012/train/n02099849/n02099849_4683.JPEG
210,0.9996603727340698,./datasets/data/ILSVRC2012/train/n02100236/n02100236_2124.JPEG
211,0.9996755123138428,./datasets/data/ILSVRC2012/train/n02100583/n02100583_18233.JPEG
212,0.9995208978652954,./datasets/data/ILSVRC2012/train/n02100735/n02100735_748.JPEG
213,0.999190628528595,./datasets/data/ILSVRC2012/train/n02100877/n02100877_30004.JPEG
214,0.9992388486862183,./datasets/data/ILSVRC2012/train/n02101006/n02101006_3235.JPEG
215,0.9997853636741638,./datasets/data/ILSVRC2012/train/n02101388/n02101388_6956.JPEG
216,0.9992710947990417,./datasets/data/ILSVRC2012/train/n02101556/n02101556_4365.JPEG
217,0.998968243598938,./datasets/data/ILSVRC2012/train/n02102040/n02102040_3937.JPEG
218,0.9982002973556519,./datasets/data/ILSVRC2012/train/n02102177/n02102177_4880.JPEG
219,0.9996875524520874,./datasets/data/ILSVRC2012/train/n02102318/n02102318_336.JPEG
220,0.9994428753852844,./datasets/data/ILSVRC2012/train/n02102480/n02102480_4872.JPEG
221,0.9990910291671753,./datasets/data/ILSVRC2012/train/n02102973/n02102973_6917.JPEG
222,0.9998676776885986,./datasets/data/ILSVRC2012/train/n02104029/n02104029_468.JPEG
223,0.9996839761734009,./datasets/data/ILSVRC2012/train/n02104365/n02104365_9711.JPEG
224,0.9995416402816772,./datasets/data/ILSVRC2012/train/n02105056/n02105056_15493.JPEG
225,0.9996519088745117,./datasets/data/ILSVRC2012/train/n02105162/n02105162_6845.JPEG
226,0.9997794032096863,./datasets/data/ILSVRC2012/train/n02105251/n02105251_3977.JPEG
227,0.9996371269226074,./datasets/data/ILSVRC2012/train/n02105412/n02105412_4449.JPEG
228,0.9995493292808533,./datasets/data/ILSVRC2012/train/n02105505/n02105505_1256.JPEG
229,0.9998468160629272,./datasets/data/ILSVRC2012/train/n02105641/n02105641_11190.JPEG
230,0.9994968175888062,./datasets/data/ILSVRC2012/train/n02105855/n02105855_6417.JPEG
231,0.9994322657585144,./datasets/data/ILSVRC2012/train/n02106030/n02106030_27369.JPEG
232,0.9893890023231506,./datasets/data/ILSVRC2012/train/n02106166/n02106166_15674.JPEG
233,0.9998169541358948,./datasets/data/ILSVRC2012/train/n02106382/n02106382_4355.JPEG
234,0.999258816242218,./datasets/data/ILSVRC2012/train/n02106550/n02106550_8517.JPEG
235,0.9996262788772583,./datasets/data/ILSVRC2012/train/n02106662/n02106662_10894.JPEG
236,0.9997853636741638,./datasets/data/ILSVRC2012/train/n02107142/n02107142_50692.JPEG
237,0.998997151851654,./datasets/data/ILSVRC2012/train/n02107312/n02107312_7003.JPEG
238,0.9987773299217224,./datasets/data/ILSVRC2012/train/n02107574/n02107574_1825.JPEG
239,0.9991884827613831,./datasets/data/ILSVRC2012/train/n02107683/n02107683_1244.JPEG
240,0.9983938336372375,./datasets/data/ILSVRC2012/train/n02107908/n02107908_5814.JPEG
241,0.9981532692909241,./datasets/data/ILSVRC2012/train/n02108000/n02108000_1684.JPEG
242,0.9998651742935181,./datasets/data/ILSVRC2012/train/n02108089/n02108089_13258.JPEG
243,0.9996591806411743,./datasets/data/ILSVRC2012/train/n02108422/n02108422_5739.JPEG
244,0.9992486834526062,./datasets/data/ILSVRC2012/train/n02108551/n02108551_987.JPEG
245,0.9998756647109985,./datasets/data/ILSVRC2012/train/n02108915/n02108915_6190.JPEG
246,0.9993541836738586,./datasets/data/ILSVRC2012/train/n02109047/n02109047_20385.JPEG
247,0.9997518658638,./datasets/data/ILSVRC2012/train/n02109525/n02109525_36502.JPEG
248,0.9884191751480103,./datasets/data/ILSVRC2012/train/n02109961/n02109961_43004.JPEG
249,0.9991440773010254,./datasets/data/ILSVRC2012/train/n02110063/n02110063_13434.JPEG
250,0.9918827414512634,./datasets/data/ILSVRC2012/train/n02110185/n02110185_12109.JPEG
251,0.9996181726455688,./datasets/data/ILSVRC2012/train/n02110341/n02110341_3677.JPEG
252,0.9997667670249939,./datasets/data/ILSVRC2012/train/n02110627/n02110627_20194.JPEG
253,0.9997339844703674,./datasets/data/ILSVRC2012/train/n02110806/n02110806_6554.JPEG
254,0.9996755123138428,./datasets/data/ILSVRC2012/train/n02110958/n02110958_7444.JPEG
255,0.999679446220398,./datasets/data/ILSVRC2012/train/n02111129/n02111129_7676.JPEG
256,0.9992119073867798,./datasets/data/ILSVRC2012/train/n02111277/n02111277_3301.JPEG
257,0.9995920062065125,./datasets/data/ILSVRC2012/train/n02111500/n02111500_8306.JPEG
258,0.9994751811027527,./datasets/data/ILSVRC2012/train/n02111889/n02111889_6512.JPEG
259,0.999372661113739,./datasets/data/ILSVRC2012/train/n02112018/n02112018_9784.JPEG
260,0.9998358488082886,./datasets/data/ILSVRC2012/train/n02112137/n02112137_13055.JPEG
261,0.9992555975914001,./datasets/data/ILSVRC2012/train/n02112350/n02112350_6480.JPEG
262,0.999789297580719,./datasets/data/ILSVRC2012/train/n02112706/n02112706_5505.JPEG
263,0.9981733560562134,./datasets/data/ILSVRC2012/train/n02113023/n02113023_684.JPEG
264,0.9998262524604797,./datasets/data/ILSVRC2012/train/n02113186/n02113186_1672.JPEG
265,0.999427855014801,./datasets/data/ILSVRC2012/train/n02113624/n02113624_9129.JPEG
266,0.9975334405899048,./datasets/data/ILSVRC2012/train/n02113712/n02113712_13762.JPEG
267,0.9990455508232117,./datasets/data/ILSVRC2012/train/n02113799/n02113799_4946.JPEG
268,0.9998288154602051,./datasets/data/ILSVRC2012/train/n02113978/n02113978_6888.JPEG
269,0.9953922033309937,./datasets/data/ILSVRC2012/train/n02114367/n02114367_526.JPEG
270,0.9975391626358032,./datasets/data/ILSVRC2012/train/n02114548/n02114548_11757.JPEG
271,0.9992741942405701,./datasets/data/ILSVRC2012/train/n02114712/n02114712_12277.JPEG
272,0.9990196228027344,./datasets/data/ILSVRC2012/train/n02114855/n02114855_17713.JPEG
273,0.9996125102043152,./datasets/data/ILSVRC2012/train/n02115641/n02115641_3894.JPEG
274,0.9998226761817932,./datasets/data/ILSVRC2012/train/n02115913/n02115913_10420.JPEG
275,0.9994301199913025,./datasets/data/ILSVRC2012/train/n02116738/n02116738_10452.JPEG
276,0.9985284805297852,./datasets/data/ILSVRC2012/train/n02117135/n02117135_10292.JPEG
277,0.9983245730400085,./datasets/data/ILSVRC2012/train/n02119022/n02119022_2386.JPEG
278,0.9991406202316284,./datasets/data/ILSVRC2012/train/n02119789/n02119789_13815.JPEG
279,0.9994334578514099,./datasets/data/ILSVRC2012/train/n02120079/n02120079_37770.JPEG
280,0.9987055063247681,./datasets/data/ILSVRC2012/train/n02120505/n02120505_14116.JPEG
281,0.9894015192985535,./datasets/data/ILSVRC2012/train/n02123045/n02123045_60.JPEG
282,0.9935374855995178,./datasets/data/ILSVRC2012/train/n02123159/n02123159_792.JPEG
283,0.9995949864387512,./datasets/data/ILSVRC2012/train/n02123394/n02123394_6639.JPEG
284,0.9996950626373291,./datasets/data/ILSVRC2012/train/n02123597/n02123597_7859.JPEG
285,0.9996517896652222,./datasets/data/ILSVRC2012/train/n02124075/n02124075_14800.JPEG
286,0.9995212554931641,./datasets/data/ILSVRC2012/train/n02125311/n02125311_6480.JPEG
287,0.9997746348381042,./datasets/data/ILSVRC2012/train/n02127052/n02127052_3831.JPEG
288,0.9992177486419678,./datasets/data/ILSVRC2012/train/n02128385/n02128385_6066.JPEG
289,0.9979395270347595,./datasets/data/ILSVRC2012/train/n02128757/n02128757_13194.JPEG
290,0.9987201690673828,./datasets/data/ILSVRC2012/train/n02128925/n02128925_5009.JPEG
291,0.999171257019043,./datasets/data/ILSVRC2012/train/n02129165/n02129165_9529.JPEG
292,0.9853425025939941,./datasets/data/ILSVRC2012/train/n02129604/n02129604_1741.JPEG
293,0.999322772026062,./datasets/data/ILSVRC2012/train/n02130308/n02130308_1942.JPEG
294,0.9995543360710144,./datasets/data/ILSVRC2012/train/n02132136/n02132136_10790.JPEG
295,0.9990966320037842,./datasets/data/ILSVRC2012/train/n02133161/n02133161_628.JPEG
296,0.9990472197532654,./datasets/data/ILSVRC2012/train/n02134084/n02134084_22426.JPEG
297,0.9997815489768982,./datasets/data/ILSVRC2012/train/n02134418/n02134418_12457.JPEG
